Tipo de dato:,Media diaria,,,,
Estación:,Cotos [001004],,,,
Unidades:,hPa,,,,
Variables:,PSURF,,,,
Fecha,Media,Máxima,Mínima,Validación,Muestras Validadas
2017-09-10,819.44,822.49,816.39,V,1
2017-09-11,821.94,822.49,821.39,V,1
2017-09-12,824.24,827.69,820.79,V,1
2017-09-13,827.79,828.79,826.79,V,1
2017-09-14,823.74,826.79,820.69,V,1
2017-09-15,819.39,820.69,818.09,V,1
2017-09-16,818.99,820.99,816.99,V,1
2017-09-17,821.59,822.99,820.19,V,1
2017-09-18,823.54,825.79,821.29,V,1
2017-09-19,826.44,827.39,825.49,V,1
2017-09-20,825.24,826.49,823.99,V,1
2017-09-21,823.34,823.99,822.69,V,1
2017-09-22,824.14,825.49,822.79,V,1
2017-09-23,825.64,826.89,824.39,V,1
2017-09-24,826.69,827.49,825.89,V,1
2017-09-25,825.49,826.39,824.59,V,1
2017-09-26,825.14,825.89,824.39,V,1
2017-09-27,826.29,827.89,824.69,V,1
2017-09-28,828.19,829.09,827.29,V,1
2017-09-29,827.99,828.79,827.19,V,1
2017-09-30,826.04,827.19,824.89,V,1
2017-10-01,827.59,829.39,825.79,V,1
2017-10-02,829.54,830.29,828.79,V,1
2017-10-03,828.19,829.09,827.29,V,1
2017-10-04,828.64,830.09,827.19,V,1
2017-10-05,828.84,829.99,827.69,V,1
2017-10-06,827.34,827.99,826.69,V,1
2017-10-07,826.24,826.79,825.69,V,1
2017-10-08,826.34,826.99,825.69,V,1
2017-10-09,826.19,826.79,825.59,V,1
2017-10-10,826.24,827.29,825.19,V,1
2017-10-11,828.14,829.69,826.59,V,1
2017-10-12,830.34,831.59,829.09,V,1
2017-10-13,830.29,830.89,829.69,V,1
2017-10-14,830.49,831.49,829.49,V,1
2017-10-15,830.19,831.49,828.89,V,1
2017-10-16,828.34,829.59,827.09,V,1
2017-10-17,823.19,827.09,819.29,V,1
2017-10-18,816.44,819.29,813.59,V,1
2017-10-19,817.49,820.89,814.09,V,1
2017-10-20,823.69,826.59,820.79,V,1
2017-10-21,826.89,828.09,825.69,V,1
2017-10-22,827.64,828.49,826.79,V,1
2017-10-23,828.54,829.69,827.39,V,1
2017-10-24,829.04,829.69,828.39,V,1
2017-10-25,829.34,830.69,827.99,V,1
2017-10-26,831.99,834.19,829.79,V,1
2017-10-27,833.19,834.49,831.89,V,1
2017-10-28,829.79,831.89,827.69,V,1
2017-10-29,825.49,827.69,823.29,V,1
2017-10-30,822.34,823.29,821.39,V,1
2017-10-31,822.64,823.99,821.29,V,1
2017-11-01,823.24,824.39,822.09,V,1
2017-11-02,820.44,822.19,818.69,V,1
2017-11-03,816.94,818.69,815.19,V,1
2017-11-04,816.54,819.39,813.69,V,1
2017-11-05,821.79,824.19,819.39,V,1
2017-11-06,823.09,824.59,821.59,V,1
2017-11-07,821.29,822.09,820.49,V,1
2017-11-08,822.69,823.59,821.79,V,1
2017-11-09,824.89,826.59,823.19,V,1
2017-11-10,827.99,829.89,826.09,V,1
2017-11-11,827.99,829.29,826.69,V,1
2017-11-12,824.39,826.69,822.09,V,1
2017-11-13,820.89,822.59,819.19,V,1
2017-11-14,820.94,821.69,820.19,V,1
2017-11-15,821.54,822.29,820.79,V,1
2017-11-16,822.74,824.09,821.39,V,1
2017-11-17,823.49,824.19,822.79,V,1
2017-11-18,822.84,823.39,822.29,V,1
2017-11-19,824.09,825.39,822.79,V,1
2017-11-20,825.49,826.39,824.59,V,1
2017-11-21,823.69,825.39,821.99,V,1
2017-11-22,819.89,821.99,817.79,V,1
2017-11-23,820.19,822.59,817.79,V,1
2017-11-24,821.29,822.59,819.99,V,1
2017-11-25,822.94,824.99,820.89,V,1
2017-11-26,826.49,828.19,824.79,V,1
2017-11-27,825.39,827.69,823.09,V,1
2017-11-28,817.64,823.09,812.19,V,1
2017-11-29,810.64,812.19,809.09,V,1
2017-11-30,814.84,817.99,811.69,V,1
2017-12-01,816.49,818.89,814.09,V,1
2017-12-02,819.34,820.49,818.19,V,1
2017-12-03,823.74,827.59,819.89,V,1
2017-12-04,829.49,831.39,827.59,V,1
2017-12-05,831.19,831.89,830.49,V,1
2017-12-06,830.19,831.19,829.19,V,1
2017-12-07,828.49,829.39,827.59,V,1
2017-12-08,826.14,828.09,824.19,V,1
2017-12-09,823.19,824.29,822.09,V,1
2017-12-10,810.19,822.09,798.29,V,1
2017-12-11,801.39,808.39,794.39,V,1
2017-12-12,815.14,822.09,808.19,V,1
2017-12-13,823.44,825.09,821.79,V,1
2017-12-14,820.19,824.39,815.99,V,1
2017-12-15,813.69,815.99,811.39,V,1
2017-12-16,819.84,824.19,815.49,V,1
2017-12-17,826.39,828.99,823.79,V,1
2017-12-18,827.39,829.69,825.09,V,1
2017-12-19,827.24,830.09,824.39,V,1
2017-12-20,830.44,831.59,829.29,V,1
2017-12-21,833.84,836.19,831.49,V,1
2017-12-22,834.04,835.89,832.19,V,1
2017-12-23,831.14,832.19,830.09,V,1
2017-12-24,828.59,831.29,825.89,V,1
2017-12-25,822.34,825.89,818.79,V,1
2017-12-26,813.64,819.29,807.99,V,1
2017-12-27,809.64,813.29,805.99,V,1
2017-12-28,815.79,819.19,812.39,V,1
2017-12-29,823.29,827.59,818.99,V,1
2017-12-30,827.39,828.39,826.39,V,1
2017-12-31,823.84,827.09,820.59,V,1
2018-01-01,828.19,829.29,827.09,V,1
2018-01-02,829.84,831.49,828.19,V,1
2018-01-03,831.54,832.89,830.19,V,1
2018-01-04,825.84,830.29,821.39,V,1
2018-01-05,813.44,821.39,805.49,V,1
2018-01-06,802.14,805.49,798.79,V,1
2018-01-07,801.89,805.79,797.99,V,1
2018-01-08,809.74,813.79,805.69,V,1
2018-01-09,814.69,816.49,812.89,V,1
2018-01-10,816.99,818.49,815.49,V,1
2018-01-11,819.74,822.59,816.89,V,1
2018-01-12,821.89,823.59,820.19,V,1
2018-01-13,817.04,820.29,813.79,V,1
2018-01-14,817.49,820.19,814.79,V,1
2018-01-15,823.34,826.79,819.89,V,1
2018-01-16,826.94,827.99,825.89,V,1
2018-01-17,826.09,826.69,825.49,V,1
2018-01-18,824.44,826.19,822.69,V,1
2018-01-19,823.44,825.49,821.39,V,1
2018-01-20,826.59,828.39,824.79,V,1
2018-01-21,828.54,830.09,826.99,V,1
2018-01-22,829.09,829.99,828.19,V,1
2018-01-23,828.79,829.59,827.99,V,1
2018-01-24,826.19,828.39,823.99,V,1
2018-01-25,819.69,823.99,815.39,V,1
2018-01-26,820.24,824.69,815.79,V,1
2018-01-27,826.24,828.29,824.19,V,1
2018-01-28,830.44,833.19,827.69,V,1
2018-01-29,831.29,832.99,829.59,V,1
2018-01-30,827.39,829.59,825.19,V,1
2018-01-31,821.79,825.19,818.39,V,1
2018-02-01,813.39,818.49,808.29,V,1
2018-02-02,811.59,815.39,807.79,V,1
2018-02-03,814.14,816.89,811.39,V,1
2018-02-04,808.94,811.39,806.49,V,1
2018-02-05,806.04,807.69,804.39,V,1
2018-02-06,808.99,810.59,807.39,V,1
2018-02-07,812.94,815.59,810.29,V,1
2018-02-08,816.04,816.79,815.29,V,1
2018-02-09,817.49,819.69,815.29,V,1
2018-02-10,819.39,820.49,818.29,V,1
2018-02-11,820.09,821.69,818.49,V,1
2018-02-12,817.59,818.49,816.69,V,1
2018-02-13,817.19,818.09,816.29,V,1
2018-02-14,820.19,823.09,817.29,V,1
2018-02-15,824.39,825.99,822.79,V,1
2018-02-16,824.19,825.69,822.69,V,1
2018-02-17,822.69,823.29,822.09,V,1
2018-02-18,821.79,823.09,820.49,V,1
2018-02-19,819.74,820.59,818.89,V,1
2018-02-20,817.94,819.89,815.99,V,1
2018-02-21,812.79,816.09,809.49,V,1
2018-02-22,809.09,810.49,807.69,V,1
2018-02-23,806.89,807.79,805.99,V,1
2018-02-24,807.99,810.19,805.79,V,1
2018-02-25,812.04,814.09,809.99,V,1
2018-02-26,810.19,813.59,806.79,V,1
2018-02-27,804.39,806.79,801.99,V,1
2018-02-28,798.34,801.99,794.69,V,1
2018-03-01,793.74,798.99,788.49,V,1
2018-03-02,799.79,801.39,798.19,V,1
2018-03-03,801.99,804.29,799.69,V,1
2018-03-04,800.74,802.79,798.69,V,1
2018-03-05,798.34,801.99,794.69,V,1
2018-03-06,803.44,805.29,801.59,V,1
2018-03-07,808.34,811.39,805.29,V,1
2018-03-08,811.14,815.09,807.19,V,1
2018-03-09,812.19,814.79,809.59,V,1
2018-03-10,807.19,809.99,804.39,V,1
2018-03-11,805.94,808.79,803.09,V,1
2018-03-12,813.14,817.49,808.79,V,1
2018-03-13,816.04,817.99,814.09,V,1
2018-03-14,809.49,816.59,802.39,V,1
2018-03-15,804.09,806.79,801.39,V,1
2018-03-16,806.64,807.39,805.89,V,1
2018-03-17,803.99,806.79,801.19,V,1
2018-03-18,806.59,810.69,802.49,V,1
2018-03-19,807.79,810.59,804.99,V,1
2018-03-20,813.79,819.19,808.39,V,1
2018-03-21,820.69,822.59,818.79,V,1
2018-03-22,820.89,822.39,819.39,V,1
2018-03-23,811.44,819.39,803.49,V,1
2018-03-24,804.19,807.79,800.59,V,1
2018-03-25,812.54,817.49,807.59,V,1
2018-03-26,820.69,823.89,817.49,V,1
2018-03-27,825.24,826.69,823.79,V,1
2018-03-28,820.49,825.29,815.69,V,1
2018-03-29,811.69,815.69,807.69,V,1
2018-03-30,805.89,807.69,804.09,V,1
2018-03-31,811.84,818.09,805.59,V,1
2018-04-01,815.79,818.29,813.29,V,1
2018-04-02,811.59,813.29,809.89,V,1
2018-04-03,809.74,810.79,808.69,V,1
2018-04-04,815.34,820.29,810.39,V,1
2018-04-05,818.69,820.39,816.99,V,1
2018-04-06,813.54,816.99,810.09,V,1
2018-04-07,809.39,810.49,808.29,V,1
2018-04-08,808.89,810.69,807.09,V,1
2018-04-09,807.54,809.39,805.69,V,1
2018-04-10,802.69,808.49,796.89,V,1
2018-04-11,801.89,805.49,798.29,V,1
2018-04-12,804.54,806.59,802.49,V,1
2018-04-13,808.94,814.49,803.39,V,1
2018-04-14,817.29,820.09,814.49,V,1
2018-04-15,817.79,819.79,815.79,V,1
2018-04-16,819.29,823.69,814.89,V,1
2018-04-17,825.59,827.49,823.69,V,1
2018-04-18,826.84,827.19,826.49,V,1
2018-04-19,825.29,826.89,823.69,V,1
2018-04-20,822.49,823.69,821.29,V,1
2018-04-21,821.29,822.39,820.19,V,1
2018-04-22,821.24,822.39,820.09,V,1
2018-04-23,822.59,823.49,821.69,V,1
2018-04-24,822.74,823.59,821.89,V,1
2018-04-25,823.09,824.09,822.09,V,1
2018-04-26,821.84,823.39,820.29,V,1
2018-04-27,817.84,820.29,815.39,V,1
2018-04-28,812.34,815.39,809.29,V,1
2018-04-29,810.49,814.29,806.69,V,1
2018-04-30,814.14,815.49,812.79,V,1
2018-05-01,815.39,816.49,814.29,V,1
2018-05-02,816.94,818.69,815.19,V,1
2018-05-03,817.84,818.59,817.09,V,1
2018-05-04,817.44,819.29,815.59,V,1
2018-05-05,820.09,821.49,818.69,V,1
2018-05-06,821.04,821.79,820.29,V,1
2018-05-07,820.54,821.59,819.49,V,1
2018-05-08,818.89,819.99,817.79,V,1
2018-05-09,817.44,818.19,816.69,V,1
2018-05-10,819.49,821.49,817.49,V,1
2018-05-11,821.24,822.09,820.39,V,1
2018-05-12,819.29,820.79,817.79,V,1
2018-05-13,820.29,821.79,818.79,V,1
2018-05-14,821.09,822.29,819.89,V,1
2018-05-15,821.49,822.19,820.79,V,1
2018-05-16,820.49,821.29,819.69,V,1
2018-05-17,819.64,820.19,819.09,V,1
2018-05-18,820.09,821.49,818.69,V,1
2018-05-19,821.09,821.79,820.39,V,1
2018-05-20,818.99,820.69,817.29,V,1
2018-05-21,817.34,818.39,816.29,V,1
2018-05-22,819.69,821.79,817.59,V,1
2018-05-23,821.54,822.39,820.69,V,1
2018-05-24,819.44,821.69,817.19,V,1
2018-05-25,817.89,819.69,816.09,V,1
2018-05-26,817.84,819.49,816.19,V,1
2018-05-27,819.04,819.79,818.29,V,1
2018-05-28,818.24,818.99,817.49,V,1
2018-05-29,817.74,818.69,816.79,V,1
2018-05-30,818.59,820.59,816.59,V,1
2018-05-31,821.64,823.29,819.99,V,1
2018-06-01,821.49,822.49,820.49,V,1
2018-06-02,821.14,821.89,820.39,V,1
2018-06-03,820.04,820.99,819.09,V,1
2018-06-04,818.04,819.09,816.99,V,1
2018-06-05,816.44,817.09,815.79,V,1
2018-06-06,818.24,821.09,815.39,V,1
2018-06-07,820.74,821.69,819.79,V,1
2018-06-08,818.14,819.79,816.49,V,1
2018-06-09,817.34,818.39,816.29,V,1
2018-06-10,817.24,817.99,816.49,V,1
2018-06-11,817.99,819.89,816.09,V,1
2018-06-12,821.19,823.39,818.99,V,1
2018-06-13,823.14,823.69,822.59,V,1
2018-06-14,822.79,824.09,821.49,V,1
2018-06-15,823.14,823.69,822.59,V,1
2018-06-16,824.19,825.89,822.49,V,1
2018-06-17,827.79,829.89,825.69,V,1
2018-06-18,828.49,829.39,827.59,V,1
2018-06-19,826.94,827.59,826.29,V,1
2018-06-20,826.09,826.69,825.49,V,1
2018-06-21,826.04,826.69,825.39,V,1
2018-06-22,826.29,826.89,825.69,V,1
2018-06-23,826.24,826.89,825.59,V,1
2018-06-24,825.69,826.29,825.09,V,1
2018-06-25,825.59,826.59,824.59,V,1
2018-06-26,825.24,826.09,824.39,V,1
2018-06-27,824.34,825.69,822.99,V,1
2018-06-28,820.84,822.99,818.69,V,1
2018-06-29,818.04,819.19,816.89,V,1
2018-06-30,817.44,818.49,816.39,V,1
2018-07-01,818.99,820.59,817.39,V,1
2018-07-02,821.74,824.19,819.29,V,1
2018-07-03,823.34,824.09,822.59,V,1
2018-07-04,823.19,824.99,821.39,V,1
2018-07-05,825.69,826.99,824.39,V,1
2018-07-06,826.29,826.99,825.59,V,1
2018-07-07,825.69,826.49,824.89,V,1
2018-07-08,826.64,827.89,825.39,V,1
2018-07-09,826.99,827.69,826.29,V,1
2018-07-10,825.79,826.79,824.79,V,1
2018-07-11,823.14,824.79,821.49,V,1
2018-07-12,822.69,823.69,821.69,V,1
2018-07-13,824.14,825.19,823.09,V,1
2018-07-14,824.54,825.29,823.79,V,1
2018-07-15,823.84,824.99,822.69,V,1
2018-07-16,824.59,826.49,822.69,V,1
2018-07-17,824.04,825.89,822.19,V,1
2018-07-18,822.89,824.39,821.39,V,1
2018-07-19,823.49,824.09,822.89,V,1
2018-07-20,822.54,823.29,821.79,V,1
2018-07-21,822.39,823.09,821.69,V,1
2018-07-22,822.79,824.49,821.09,V,1
2018-07-23,824.39,825.19,823.59,V,1
2018-07-24,823.49,824.29,822.69,V,1
2018-07-25,823.44,823.89,822.99,V,1
2018-07-26,822.99,823.79,822.19,V,1
2018-07-27,822.44,823.29,821.59,V,1
2018-07-28,822.59,823.99,821.19,V,1
2018-07-29,823.89,825.79,821.99,V,1
2018-07-30,825.39,826.49,824.29,V,1
2018-07-31,825.44,826.09,824.79,V,1
2018-08-01,826.29,827.49,825.09,V,1
2018-08-02,828.34,829.49,827.19,V,1
2018-08-03,829.19,829.79,828.59,V,1
2018-08-04,828.99,829.79,828.19,V,1
2018-08-05,827.49,828.19,826.79,V,1
2018-08-06,825.89,827.39,824.39,V,1
2018-08-07,822.84,824.39,821.29,V,1
2018-08-08,821.14,822.19,820.09,V,1
2018-08-09,823.74,826.49,820.99,V,1
2018-08-10,827.74,829.39,826.09,V,1
2018-08-11,828.34,829.49,827.19,V,1
2018-08-12,825.19,827.19,823.19,V,1
2018-08-13,823.14,824.49,821.79,V,1
2018-08-14,825.34,826.49,824.19,V,1
2018-08-15,825.39,826.39,824.39,V,1
2018-08-16,824.09,825.09,823.09,V,1
2018-08-17,824.84,826.09,823.59,V,1
2018-08-18,825.89,826.79,824.99,V,1
2018-08-19,827.14,827.99,826.29,V,1
2018-08-20,826.79,827.69,825.89,V,1
2018-08-21,825.29,826.09,824.49,V,1
2018-08-22,825.79,827.09,824.49,V,1
2018-08-23,826.49,827.49,825.49,V,1
2018-08-24,826.14,827.19,825.09,V,1
2018-08-25,823.94,825.09,822.79,V,1
2018-08-26,823.79,824.89,822.69,V,1
2018-08-27,825.04,826.29,823.79,V,1
2018-08-28,824.24,825.09,823.39,V,1
2018-08-29,825.34,826.69,823.99,V,1
2018-08-30,826.64,827.29,825.99,V,1
2018-08-31,826.34,826.99,825.69,V,1
2018-09-01,826.49,827.09,825.89,V,1
2018-09-02,824.74,826.29,823.19,V,1
2018-09-03,821.84,823.69,819.99,V,1
2018-09-04,820.59,821.39,819.79,V,1
2018-09-05,821.19,821.89,820.49,V,1
2018-09-06,821.29,822.59,819.99,V,1
2018-09-07,822.54,823.49,821.59,V,1
2018-09-08,824.44,826.29,822.59,V,1
2018-09-09,826.44,828.09,824.79,V,1
2018-09-10,828.64,829.89,827.39,V,1
2018-09-11,828.89,829.89,827.89,V,1
2018-09-12,828.79,829.69,827.89,V,1
2018-09-13,827.54,828.39,826.69,V,1
2018-09-14,826.59,827.29,825.89,V,1
2018-09-15,826.84,828.09,825.59,V,1
2018-09-16,827.54,828.29,826.79,V,1
2018-09-17,825.04,826.99,823.09,V,1
2018-09-18,824.89,826.79,822.99,V,1
2018-09-19,827.64,828.99,826.29,V,1
2018-09-20,827.54,828.59,826.49,V,1
2018-09-21,827.44,829.19,825.69,V,1
2018-09-22,830.34,831.79,828.89,V,1
2018-09-23,831.24,831.99,830.49,V,1
2018-09-24,830.29,831.29,829.29,V,1
2018-09-25,828.89,829.59,828.19,V,1
2018-09-26,831.34,833.49,829.19,V,1
2018-09-27,831.49,833.29,829.69,V,1
2018-09-28,827.54,829.69,825.39,V,1
2018-09-29,824.24,825.39,823.09,V,1
2018-09-30,824.39,825.29,823.49,V,1
2018-10-01,825.24,826.39,824.09,V,1
2018-10-02,826.74,828.29,825.19,V,1
2018-10-03,827.89,828.69,827.09,V,1
2018-10-04,825.84,827.09,824.59,V,1
2018-10-05,823.59,824.59,822.59,V,1
2018-10-06,822.39,823.49,821.29,V,1
2018-10-07,821.14,822.29,819.99,V,1
2018-10-08,820.14,821.69,818.59,V,1
2018-10-09,816.39,818.59,814.19,V,1
2018-10-10,814.34,816.19,812.49,V,1
2018-10-11,818.84,822.99,814.69,V,1
2018-10-12,824.89,827.19,822.59,V,1
2018-10-13,820.59,825.79,815.39,V,1
2018-10-14,813.04,815.39,810.69,V,1
2018-10-15,814.29,815.99,812.59,V,1
2018-10-16,819.29,822.69,815.89,V,1
2018-10-17,819.64,822.19,817.09,V,1
2018-10-18,816.49,817.49,815.49,V,1
2018-10-19,818.59,821.09,816.09,V,1
2018-10-20,823.04,825.19,820.89,V,1
2018-10-21,825.29,825.99,824.59,V,1
2018-10-22,826.49,827.79,825.19,V,1
2018-10-23,828.84,830.29,827.39,V,1
2018-10-24,828.14,830.09,826.19,V,1
2018-10-25,824.04,826.19,821.89,V,1
2018-10-26,818.79,821.89,815.69,V,1
2018-10-27,809.64,815.69,803.59,V,1
2018-10-28,804.39,805.89,802.89,V,1
2018-10-29,805.04,806.19,803.89,V,1
2018-10-30,803.99,805.59,802.39,V,1
2018-10-31,807.19,810.59,803.79,V,1
2018-11-01,815.74,820.89,810.59,V,1
2018-11-02,822.64,825.39,819.89,V,1
2018-11-03,822.74,825.19,820.29,V,1
2018-11-04,814.34,820.29,808.39,V,1
2018-11-05,806.34,808.79,803.89,V,1
2018-11-06,811.74,814.69,808.79,V,1
2018-11-07,815.89,819.29,812.49,V,1
2018-11-08,816.54,818.79,814.29,V,1
2018-11-09,817.74,820.19,815.29,V,1
2018-11-10,817.24,818.79,815.69,V,1
2018-11-11,816.04,817.99,814.09,V,1
2018-11-12,818.39,822.69,814.09,V,1
2018-11-13,824.69,826.69,822.69,V,1
2018-11-14,823.44,826.29,820.59,V,1
2018-11-15,820.74,822.19,819.29,V,1
2018-11-16,820.79,821.99,819.59,V,1
2018-11-17,816.69,819.59,813.79,V,1
2018-11-18,810.29,813.79,806.79,V,1
2018-11-19,806.44,807.29,805.59,V,1
2018-11-20,805.94,808.19,803.69,V,1
2018-11-21,811.74,815.29,808.19,V,1
2018-11-22,815.24,816.49,813.99,V,1
2018-11-23,815.24,816.99,813.49,V,1
2018-11-24,814.89,816.99,812.79,V,1
2018-11-25,810.79,813.39,808.19,V,1
2018-11-26,814.54,821.99,807.09,V,1
2018-11-27,823.09,824.19,821.99,V,1
2018-11-28,824.19,825.49,822.89,V,1
2018-11-29,820.79,822.89,818.69,V,1
2018-11-30,821.04,823.89,818.19,V,1
2018-12-01,823.54,825.29,821.79,V,1
2018-12-02,825.24,826.09,824.39,V,1
2018-12-03,825.89,826.99,824.79,V,1
2018-12-04,826.64,827.69,825.59,V,1
2018-12-05,828.49,829.99,826.99,V,1
2018-12-06,829.94,830.79,829.09,V,1
2018-12-07,828.74,829.69,827.79,V,1
2018-12-08,829.59,831.59,827.59,V,1
2018-12-09,831.59,832.49,830.69,V,1
2018-12-10,829.49,832.29,826.69,V,1
2018-12-11,825.04,826.69,823.39,V,1
2018-12-12,819.99,823.59,816.39,V,1
2018-12-13,812.29,816.39,808.19,V,1
2018-12-14,820.04,824.29,815.79,V,1
2018-12-15,824.59,826.69,822.49,V,1
2018-12-16,821.94,824.69,819.19,V,1
2018-12-17,825.49,826.89,824.09,V,1
2018-12-18,822.64,825.29,819.99,V,1
2018-12-19,821.34,822.89,819.79,V,1
2018-12-20,825.34,828.09,822.59,V,1
2018-12-21,829.64,831.49,827.79,V,1
2018-12-22,831.14,831.89,830.39,V,1
2018-12-23,830.84,831.69,829.99,V,1
2018-12-24,830.34,831.29,829.39,V,1
2018-12-25,828.84,829.59,828.09,V,1
2018-12-26,828.79,829.69,827.89,V,1
2018-12-27,827.09,827.89,826.29,V,1
2018-12-28,826.84,827.89,825.79,V,1
2018-12-29,827.89,829.19,826.59,V,1
2018-12-30,829.64,830.79,828.49,V,1
2018-12-31,831.14,831.89,830.39,V,1
2019-01-01,830.49,831.19,829.79,V,1
2019-01-02,828.49,830.09,826.89,V,1
2019-01-03,826.84,827.59,826.09,V,1
2019-01-04,828.69,830.79,826.59,V,1
2019-01-05,831.44,832.39,830.49,V,1
2019-01-06,830.24,831.39,829.09,V,1
2019-01-07,828.99,829.89,828.09,V,1
2019-01-08,827.94,829.39,826.49,V,1
2019-01-09,823.09,826.59,819.59,V,1
2019-01-10,819.04,820.19,817.89,V,1
2019-01-11,822.79,825.69,819.89,V,1
2019-01-12,826.24,827.19,825.29,V,1
2019-01-13,826.79,827.69,825.89,V,1
2019-01-14,824.34,825.89,822.79,V,1
2019-01-15,821.29,822.79,819.79,V,1
2019-01-16,818.24,819.79,816.69,V,1
2019-01-17,817.39,818.89,815.89,V,1
2019-01-18,817.14,818.59,815.69,V,1
2019-01-19,812.69,816.19,809.19,V,1
2019-01-20,813.09,817.49,808.69,V,1
2019-01-21,818.39,819.79,816.99,V,1
2019-01-22,815.14,818.79,811.49,V,1
2019-01-23,810.69,811.49,809.89,V,1
2019-01-24,814.04,817.29,810.79,V,1
2019-01-25,819.89,822.59,817.19,V,1
2019-01-26,820.29,822.49,818.09,V,1
2019-01-27,815.59,818.29,812.89,V,1
2019-01-28,817.09,818.29,815.89,V,1
2019-01-29,814.09,817.19,810.99,V,1
2019-01-30,809.69,812.29,807.09,V,1
2019-01-31,803.59,807.09,800.09,V,1
2019-02-01,797.34,800.39,794.29,V,1
2019-02-02,808.14,815.89,800.39,V,1
2019-02-03,820.54,825.19,815.89,V,1
2019-02-04,826.34,827.49,825.19,V,1
2019-02-05,827.84,828.79,826.89,V,1
2019-02-06,825.94,827.59,824.29,V,1
2019-02-07,823.69,824.49,822.89,V,1
2019-02-08,822.44,823.59,821.29,V,1
2019-02-09,821.79,822.69,820.89,V,1
2019-02-10,821.84,823.49,820.19,V,1
2019-02-11,825.64,827.99,823.29,V,1
2019-02-12,828.24,829.09,827.39,V,1
2019-02-13,828.44,829.09,827.79,V,1
2019-02-14,828.29,829.09,827.49,V,1
2019-02-15,827.19,828.09,826.29,V,1
2019-02-16,825.29,826.29,824.29,V,1
2019-02-17,821.89,824.49,819.29,V,1
2019-02-18,818.94,819.99,817.89,V,1
2019-02-19,819.99,820.99,818.99,V,1
2019-02-20,822.84,825.19,820.49,V,1
2019-02-21,827.79,830.39,825.19,V,1
2019-02-22,830.44,830.99,829.89,V,1
2019-02-23,830.24,831.29,829.19,V,1
2019-02-24,830.49,832.09,828.89,V,1
2019-02-25,831.09,831.99,830.19,V,1
2019-02-26,829.44,830.19,828.69,V,1
2019-02-27,828.74,829.49,827.99,V,1
2019-02-28,828.64,829.79,827.49,V,1
2019-03-01,826.04,827.49,824.59,V,1
2019-03-02,826.39,827.59,825.19,V,1
2019-03-03,823.94,826.79,821.09,V,1
2019-03-04,820.24,821.29,819.19,V,1
2019-03-05,816.24,819.19,813.29,V,1
2019-03-06,809.14,813.29,804.99,V,1
2019-03-07,815.19,817.19,813.19,V,1
2019-03-08,822.44,827.79,817.09,V,1
2019-03-09,829.89,832.09,827.69,V,1
2019-03-10,830.84,832.09,829.59,V,1
2019-03-11,829.44,830.39,828.49,V,1
2019-03-12,827.04,829.79,824.29,V,1
2019-03-13,825.29,828.09,822.49,V,1
2019-03-14,828.24,829.39,827.09,V,1
2019-03-15,828.49,829.09,827.89,V,1
2019-03-16,824.79,827.89,821.69,V,1
2019-03-17,820.69,821.69,819.69,V,1
2019-03-18,822.44,824.09,820.79,V,1
2019-03-19,823.84,825.29,822.39,V,1
2019-03-20,824.49,825.49,823.49,V,1
2019-03-21,824.84,825.49,824.19,V,1
2019-03-22,825.99,827.09,824.89,V,1
2019-03-23,825.69,826.79,824.59,V,1
2019-03-24,824.79,825.59,823.99,V,1
2019-03-25,822.79,824.49,821.09,V,1
2019-03-26,821.09,822.69,819.49,V,1
2019-03-27,823.64,825.39,821.89,V,1
2019-03-28,825.54,826.29,824.79,V,1
2019-03-29,823.54,824.89,822.19,V,1
2019-03-30,820.34,822.19,818.49,V,1
2019-03-31,816.34,818.49,814.19,V,1
2019-04-01,815.99,817.89,814.09,V,1
2019-04-02,816.49,818.09,814.89,V,1
2019-04-03,810.29,814.89,805.69,V,1
2019-04-04,804.14,806.29,801.99,V,1
2019-04-05,801.64,803.19,800.09,V,1
2019-04-06,804.64,806.59,802.69,V,1
2019-04-07,810.34,814.19,806.49,V,1
2019-04-08,814.04,814.99,813.09,V,1
2019-04-09,813.34,814.39,812.29,V,1
2019-04-10,815.49,817.99,812.99,V,1
2019-04-11,818.64,819.89,817.39,V,1
2019-04-12,819.69,820.69,818.69,V,1
2019-04-13,820.89,822.19,819.59,V,1
2019-04-14,820.89,821.79,819.99,V,1
2019-04-15,817.94,819.99,815.89,V,1
2019-04-16,818.84,820.29,817.39,V,1
2019-04-17,815.59,817.39,813.79,V,1
2019-04-18,814.59,815.49,813.69,V,1
2019-04-19,817.49,820.69,814.29,V,1
2019-04-20,819.79,821.09,818.49,V,1
2019-04-21,814.59,818.49,810.69,V,1
2019-04-22,806.94,810.69,803.19,V,1
2019-04-23,802.34,804.69,799.99,V,1
2019-04-24,805.84,807.99,803.69,V,1
2019-04-25,813.19,818.79,807.59,V,1
2019-04-26,822.84,826.99,818.69,V,1
2019-04-27,826.79,827.79,825.79,V,1
2019-04-28,825.44,827.19,823.69,V,1
2019-04-29,822.64,823.69,821.59,V,1
2019-04-30,821.04,822.09,819.99,V,1
2019-05-01,818.84,819.99,817.69,V,1
2019-05-02,818.19,818.99,817.39,V,1
2019-05-03,816.44,817.99,814.89,V,1
2019-05-04,817.34,818.89,815.79,V,1
2019-05-05,819.44,821.09,817.79,V,1
2019-05-06,821.69,822.79,820.59,V,1
